Région;Pays-1;Années;Population;Granularité
Americas;Argentina;2005;35243,134;Urban
Americas;Argentina;2006;39289,878;Total
Americas;Argentina;2006;19095,976;Male
Americas;Argentina;2006;20193,9;Female
Americas;Argentina;2006;3876,846;Rural
Americas;Argentina;2006;35682,044;Urban
Americas;Argentina;2007;39684,295;Total
Americas;Argentina;2007;19293,169;Male
Americas;Argentina;2007;20391,134;Female
Americas;Argentina;2007;3850,764;Rural
Americas;Argentina;2007;36119,46;Urban
Americas;Argentina;2008;40080,16;Total
Americas;Argentina;2008;19490,949;Male
Americas;Argentina;2008;20589,21;Female
Americas;Argentina;2008;3824,321;Rural
Americas;Argentina;2008;36558,068;Urban
Americas;Argentina;2009;40482,788;Total
Americas;Argentina;2009;19692,182;Male
Americas;Argentina;2009;20790,604;Female
Americas;Argentina;2009;3798,178;Rural
Americas;Argentina;2009;37001,229;Urban
Americas;Argentina;2010;40895,752;Total
Americas;Argentina;2010;19898,751;Male
Americas;Argentina;2010;20997;Female
Americas;Argentina;2010;3772,3;Rural
Americas;Argentina;2010;37451,589;Urban
Americas;Argentina;2011;41320,5;Total
Americas;Argentina;2011;20111,326;Male
Americas;Argentina;2011;21209,171;Female
Americas;Argentina;2011;3753,49;Rural
Americas;Argentina;2011;37903,389;Urban
Americas;Argentina;2012;41755,196;Total
Americas;Argentina;2012;20328,844;Male
Americas;Argentina;2012;21426,344;Female
Americas;Argentina;2012;3737,979;Rural
Americas;Argentina;2012;38358,76;Urban
Americas;Argentina;2013;42196,03;Total
Americas;Argentina;2013;20549,388;Male
Americas;Argentina;2013;21646,646;Female
Americas;Argentina;2013;3722,489;Rural
Americas;Argentina;2013;38817,436;Urban
Americas;Argentina;2014;42637,511;Total
Americas;Argentina;2014;20770,186;Male
Americas;Argentina;2014;21867,322;Female
Americas;Argentina;2014;3706,372;Rural
Americas;Argentina;2014;39275,143;Urban
Americas;Argentina;2015;43075,416;Total
Americas;Argentina;2015;20989,15;Male
Americas;Argentina;2015;22086,266;Female
Americas;Argentina;2015;3689,407;Rural
Americas;Argentina;2015;39728,358;Urban
Americas;Argentina;2016;43508,46;Total
Americas;Argentina;2016;21205,599;Male
Americas;Argentina;2016;22302,86;Female
Americas;Argentina;2016;3671,449;Rural
Americas;Argentina;2016;40175,981;Urban
Americas;Argentina;2017;43937,14;Total
Americas;Argentina;2017;21419,801;Male
Americas;Argentina;2017;22517,342;Female
Americas;Argentina;2017;3652,804;Rural
Americas;Argentina;2017;40618,237;Urban
Americas;Argentina;2018;44361,15;Total
Americas;Argentina;2018;21631,673;Male
Americas;Argentina;2018;22729,477;Female
Americas;Argentina;2018;3632,997;Rural
Americas;Argentina;2018;41055,867;Urban
Europe;Armenia;2000;3069,591;Total
Europe;Armenia;2000;1440,92;Male
Europe;Armenia;2000;1628,677;Female
Europe;Armenia;2000;1084,598;Rural
Europe;Armenia;2000;1984,99;Urban
Europe;Armenia;2001;3050,687;Total
Europe;Armenia;2001;1431,993;Male
Europe;Armenia;2001;1618,693;Female
Europe;Armenia;2001;1086,476;Rural
Europe;Armenia;2001;1964,179;Urban
Europe;Armenia;2002;3033,978;Total
Europe;Armenia;2002;1424,853;Male
Europe;Armenia;2002;1609,123;Female
Europe;Armenia;2002;1085,046;Rural
Europe;Armenia;2002;1948,851;Urban
Europe;Armenia;2003;3017,932;Total
Europe;Armenia;2003;1418,321;Male
Europe;Armenia;2003;1599,617;Female
Europe;Armenia;2003;1082,281;Rural
Europe;Armenia;2003;1935,525;Urban
Europe;Armenia;2004;3000,72;Total
Europe;Armenia;2004;1410,957;Male
Europe;Armenia;2004;1589,758;Female
Europe;Armenia;2004;1079,095;Rural
Europe;Armenia;2004;1921,517;Urban
Europe;Armenia;2005;2981,269;Total
Europe;Armenia;2005;1401,87;Male
Europe;Armenia;2005;1579,392;Female
Europe;Armenia;2005;1075,092;Rural
Europe;Armenia;2005;1906,167;Urban
Europe;Armenia;2006;2958,307;Total
Europe;Armenia;2006;1390,216;Male
Europe;Armenia;2006;1568,085;Female
Europe;Armenia;2006;1069,827;Rural
Europe;Armenia;2006;1888,673;Urban
Europe;Armenia;2007;2932,618;Total
Europe;Armenia;2007;1376,497;Male
Europe;Armenia;2007;1556,118;Female
Europe;Armenia;2007;1063,546;Rural
Europe;Armenia;2007;1869,51;Urban
Europe;Armenia;2008;2907,618;Total
Europe;Armenia;2008;1362,799;Male
Europe;Armenia;2008;1544,816;Female
Europe;Armenia;2008;1057,443;Rural
Europe;Armenia;2008;1850,777;Urban
Europe;Armenia;2009;2888,092;Total
Europe;Armenia;2009;1352,073;Male
Europe;Armenia;2009;1536,021;Female
Europe;Armenia;2009;1053,182;Rural
Europe;Armenia;2009;1835,402;Urban
Europe;Armenia;2010;2877,319;Total
Europe;Armenia;2010;1346,351;Male
Europe;Armenia;2010;1530,963;Female
Europe;Armenia;2010;1051,946;Rural
Europe;Armenia;2010;1825,365;Urban
Europe;Armenia;2011;2876,538;Total
Europe;Armenia;2011;1346,388;Male
Europe;Armenia;2011;1530,148;Female
Europe;Armenia;2011;1054,19;Rural
Europe;Armenia;2011;1821,391;Urban
Europe;Armenia;2012;2884,234;Total
Europe;Armenia;2012;1351,255;Male
Europe;Armenia;2012;1532,984;Female
Europe;Armenia;2012;1059,405;Rural
Europe;Armenia;2012;1822,517;Urban
Europe;Armenia;2013;2897,588;Total
Europe;Armenia;2013;1359,259;Male
Europe;Armenia;2013;1538,334;Female
Europe;Armenia;2013;1065,858;Rural
Europe;Armenia;2013;1827,651;Urban
Europe;Armenia;2014;2912,409;Total
Europe;Armenia;2014;1367,9;Male
Europe;Armenia;2014;1544,503;Female
Europe;Armenia;2014;1072,043;Rural
Europe;Armenia;2014;1834,177;Urban
Europe;Armenia;2015;2925,553;Total
Europe;Armenia;2015;1375,333;Male
Europe;Armenia;2015;1550,226;Female
Europe;Armenia;2015;1076,799;Rural
Europe;Armenia;2015;1840,151;Urban
Europe;Armenia;2016;2936,143;Total
Europe;Armenia;2016;1381,014;Male
Europe;Armenia;2016;1555,133;Female
Europe;Armenia;2016;1079,792;Rural
Europe;Armenia;2016;1845,024;Urban
Europe;Armenia;2017;2944,791;Total
Europe;Armenia;2017;1385,362;Male
Europe;Armenia;2017;1559,427;Female
Europe;Armenia;2017;1081,248;Rural
Europe;Armenia;2017;1849,202;Urban
Europe;Armenia;2018;2951,745;Total
Europe;Armenia;2018;1388,6;Male
Europe;Armenia;2018;1563,141;Female
Europe;Armenia;2018;1081,275;Rural
Europe;Armenia;2018;1852,877;Urban
;;2000;90,853;Total
;;2000;43,847;Male
;;2000;47,019;Female
;;2000;48,409;Rural
;;2000;42,444;Urban
;;2001;92,898;Total
;;2001;44,643;Male
;;2001;48,249;Female
;;2001;49,85;Rural
;;2001;43,048;Urban
;;2002;94,992;Total
;;2002;45,486;Male
;;2002;49,506;Female
;;2002;51,322;Rural
;;2002;43,67;Urban
;;2003;97,017;Total
;;2003;46,31;Male
;;2003;50,706;Female
;;2003;52,771;Rural
;;2003;44,246;Urban
;;2004;98,737;Total
;;2004;47,028;Male
;;2004;51,716;Female
;;2004;54,068;Rural
;;2004;44,669;Urban
;;2005;100,031;Total
;;2005;47,574;Male
;;2005;52,454;Female
;;2005;55,142;Rural
;;2005;44,889;Urban
;;2006;100,834;Total
;;2006;47,935;Male
;;2006;52,895;Female
;;2006;55,951;Rural
;;2006;44,881;Urban
;;2007;101,222;Total
;;2007;48,14;Male
;;2007;53,086;Female
;;2007;56,535;Rural
;;2007;44,685;Urban
;;2008;101,358;Total
;;2008;48,253;Male
;;2008;53,109;Female
;;2008;56,978;Rural
;;2008;44,375;Urban
;;2009;101,455;Total
;;2009;48,34;Male
;;2009;53,112;Female
;;2009;57,401;Rural
;;2009;44,052;Urban
;;2010;101,669;Total
;;2010;48,465;Male
;;2010;53,2;Female
;;2010;57,891;Rural
;;2010;43,778;Urban
;;2011;102,046;Total
;;2011;48,648;Male
;;2011;53,402;Female
;;2011;58,231;Rural
;;2011;43,822;Urban
;;2012;102,56;Total
;;2012;48,87;Male
;;2012;53,695;Female
;;2012;58,513;Rural
;;2012;44,064;Urban
;;2013;103,159;Total
;;2013;49,115;Male
;;2013;54,05;Female
;;2013;58,826;Rural
;;2013;44,361;Urban
;;2014;103,774;Total
;;2014;49,368;Male
;;2014;54,408;Female
;;2014;59,121;Rural
;;2014;44,674;Urban
;;2015;104,341;Total
;;2015;49,597;Male
;;2015;54,742;Female
;;2015;59,362;Rural
;;2015;44,979;Urban
;;2016;104,872;Total
;;2016;49,821;Male
;;2016;55,044;Female
;;2016;59,547;Rural
;;2016;45,275;Urban
;;2017;105,366;Total
;;2017;50,033;Male
;;2017;55,328;Female
;;2017;59,692;Rural
;;2017;45,572;Urban
;;2018;105,845;Total
;;2018;50,244;Male
;;2018;55,602;Female
;;2018;59,798;Rural
;;2018;45,872;Urban
Western Pacific;Australia;2000;18991,431;Total
Western Pacific;Australia;2000;9473,544;Male
Western Pacific;Australia;2000;9517,89;Female
Western Pacific;Australia;2000;3005,744;Rural
Western Pacific;Australia;2000;16060,093;Urban
Western Pacific;Australia;2001;19194,672;Total
Western Pacific;Australia;2001;9577,028;Male
Western Pacific;Australia;2001;9617,648;Female
Western Pacific;Australia;2001;3063,632;Rural
Western Pacific;Australia;2001;16204,901;Urban
Western Pacific;Australia;2002;19401,368;Total
Western Pacific;Australia;2002;9680,332;Male
Western Pacific;Australia;2002;9721,034;Female
Western Pacific;Australia;2002;3072,827;Rural
Western Pacific;Australia;2002;16402,364;Urban
Western Pacific;Australia;2003;19624,166;Total
Western Pacific;Australia;2003;9790,9;Male
Western Pacific;Australia;2003;9833,263;Female
Western Pacific;Australia;2003;3084,036;Rural
Western Pacific;Australia;2003;16612,936;Urban
Western Pacific;Australia;2004;19879,649;Total
Western Pacific;Australia;2004;9918,667;Male
Western Pacific;Australia;2004;9960,987;Female
Western Pacific;Australia;2004;3099,437;Rural
Western Pacific;Australia;2004;16848,992;Urban
Western Pacific;Australia;2005;20178,54;Total
Western Pacific;Australia;2005;10070,069;Male
Western Pacific;Australia;2005;10108,474;Female
Western Pacific;Australia;2005;3120,469;Rural
Western Pacific;Australia;2005;17118,434;Urban
Western Pacific;Australia;2006;20526,303;Total
Western Pacific;Australia;2006;10248,441;Male
Western Pacific;Australia;2006;10277,859;Female
Western Pacific;Australia;2006;3147,693;Rural
Western Pacific;Australia;2006;17425,913;Urban
Western Pacific;Australia;2007;20916,344;Total
Western Pacific;Australia;2007;10449,782;Male
Western Pacific;Australia;2007;10466,557;Female
Western Pacific;Australia;2007;3179,302;Rural
Western Pacific;Australia;2007;17767,362;Urban
Western Pacific;Australia;2008;21332,282;Total
Western Pacific;Australia;2008;10664,165;Male
Western Pacific;Australia;2008;10668,128;Female
Western Pacific;Australia;2008;3213,567;Rural
Western Pacific;Australia;2008;18128,926;Urban
Western Pacific;Australia;2009;21750,851;Total
Western Pacific;Australia;2009;10877,473;Male
Western Pacific;Australia;2009;10873,379;Female
Western Pacific;Australia;2009;3247,226;Rural
Western Pacific;Australia;2009;18491,814;Urban
Western Pacific;Australia;2010;22154,679;Total
Western Pacific;Australia;2010;11079,372;Male
Western Pacific;Australia;2010;11075,315;Female
Western Pacific;Australia;2010;3277,772;Rural
Western Pacific;Australia;2010;18842,292;Urban
Western Pacific;Australia;2011;22538,001;Total
Western Pacific;Australia;2011;11266,234;Male
Western Pacific;Australia;2011;11271,768;Female
Western Pacific;Australia;2011;3304,468;Rural
Western Pacific;Australia;2011;19175,331;Urban
Western Pacific;Australia;2012;22903,948;Total
Western Pacific;Australia;2012;11440,451;Male
Western Pacific;Australia;2012;11463,5;Female
Western Pacific;Australia;2012;3331,639;Rural
Western Pacific;Australia;2012;19490,21;Urban
Western Pacific;Australia;2013;23254,913;Total
Western Pacific;Australia;2013;11605,027;Male
Western Pacific;Australia;2013;11649,885;Female
Western Pacific;Australia;2013;3356,405;Rural
Western Pacific;Australia;2013;19794,324;Urban
Western Pacific;Australia;2014;23596,424;Total
Western Pacific;Australia;2014;11765,369;Male
Western Pacific;Australia;2014;11831,057;Female
Western Pacific;Australia;2014;3379,903;Rural
Western Pacific;Australia;2014;20094,765;Urban
Western Pacific;Australia;2015;23932,502;Total
Western Pacific;Australia;2015;11925,355;Male
Western Pacific;Australia;2015;12007,144;Female
Western Pacific;Australia;2015;3403,025;Rural
Western Pacific;Australia;2015;20396,531;Urban
Western Pacific;Australia;2016;24262,712;Total
Western Pacific;Australia;2016;12085,384;Male
Western Pacific;Australia;2016;12177,326;Female
Western Pacific;Australia;2016;3425,805;Rural
Western Pacific;Australia;2016;20700,043;Urban
Western Pacific;Australia;2017;24584,62;Total
Western Pacific;Australia;2017;12243,642;Male
Western Pacific;Australia;2017;12340,977;Female
Western Pacific;Australia;2017;3446,638;Rural
Western Pacific;Australia;2017;21003,923;Urban
Western Pacific;Australia;2018;24898,152;Total
Western Pacific;Australia;2018;12399,374;Male
Western Pacific;Australia;2018;12498,779;Female
Western Pacific;Australia;2018;3465,207;Rural
Western Pacific;Australia;2018;21307,04;Urban
Europe;Austria;2000;8069,276;Total
Europe;Austria;2000;3916,404;Male
Europe;Austria;2000;4152,872;Female
Europe;Austria;2000;3210,563;Rural
Europe;Austria;2000;4858,713;Urban
Europe;Austria;2001;8097,748;Total
Europe;Austria;2001;3932,288;Male
Europe;Austria;2001;4165,467;Female
Europe;Austria;2001;3244,424;Rural
Europe;Austria;2001;4853,324;Urban
Europe;Austria;2002;8134,412;Total
Europe;Austria;2002;3951,4;Male
Europe;Austria;2002;4183,003;Female
Europe;Austria;2002;3281,833;Rural
Europe;Austria;2002;4852,579;Urban
Europe;Austria;2003;8175,852;Total
Europe;Austria;2003;3972,392;Male
Europe;Austria;2003;4203,463;Female
Europe;Austria;2003;3321,438;Rural
Europe;Austria;2003;4854,414;Urban
Europe;Austria;2004;8216,805;Total
Europe;Austria;2004;3993,099;Male
Europe;Austria;2004;4223,711;Female
Europe;Austria;2004;3361,157;Rural
Europe;Austria;2004;4855,648;Urban
Europe;Austria;2005;8253,65;Total
Europe;Austria;2005;4012,059;Male
Europe;Austria;2005;4241,597;Female
Europe;Austria;2005;3399,4;Rural
Europe;Austria;2005;4854,25;Urban
Europe;Austria;2006;8285,343;Total
Europe;Austria;2006;4028,9;Male
Europe;Austria;2006;4256,445;Female
Europe;Austria;2006;3435,541;Rural
Europe;Austria;2006;4849,194;Urban
Europe;Austria;2007;8313,737;Total
Europe;Austria;2007;4044,501;Male
Europe;Austria;2007;4269,23;Female
Europe;Austria;2007;3470,218;Rural
Europe;Austria;2007;4841,565;Urban
Europe;Austria;2008;8341,532;Total
Europe;Austria;2008;4060,179;Male
Europe;Austria;2008;4281,346;Female
Europe;Austria;2008;3504,967;Rural
Europe;Austria;2008;4833,486;Urban
Europe;Austria;2009;8372,663;Total
Europe;Austria;2009;4077,779;Male
Europe;Austria;2009;4294,879;Female
Europe;Austria;2009;3541,925;Rural
Europe;Austria;2009;4828,113;Urban
Europe;Austria;2010;8409,949;Total
Europe;Austria;2010;4098,642;Male
Europe;Austria;2010;4311,303;Female
Europe;Austria;2010;3582,684;Rural
Europe;Austria;2010;4827,265;Urban
Europe;Austria;2011;8453,501;Total
Europe;Austria;2011;4122,777;Male
Europe;Austria;2011;4330,724;Female
Europe;Austria;2011;3628,001;Rural
Europe;Austria;2011;4831,863;Urban
Europe;Austria;2012;8502,227;Total
Europe;Austria;2012;4149,693;Male
Europe;Austria;2012;4352,537;Female
Europe;Austria;2012;3650,043;Rural
Europe;Austria;2012;4867,505;Urban
Europe;Austria;2013;8556,189;Total
Europe;Austria;2013;4179,601;Male
Europe;Austria;2013;4376,59;Female
Europe;Austria;2013;3659,591;Rural
Europe;Austria;2013;4918,191;Urban
Europe;Austria;2014;8615,214;Total
Europe;Austria;2014;4212,65;Male
Europe;Austria;2014;4402,555;Female
Europe;Austria;2014;3666,869;Rural
Europe;Austria;2014;4966,351;Urban
Europe;Austria;2015;8678,66;Total
Europe;Austria;2015;4248,656;Male
Europe;Austria;2015;4430,011;Female
Europe;Austria;2015;3669,727;Rural
Europe;Austria;2015;5008,93;Urban
Europe;Austria;2016;8747,301;Total
Europe;Austria;2016;4288,096;Male
Europe;Austria;2016;4459,21;Female
Europe;Austria;2016;3667,377;Rural
Europe;Austria;2016;5044,76;Urban
Europe;Austria;2017;8819,901;Total
Europe;Austria;2017;4330,192;Male
Europe;Austria;2017;4489,71;Female
Europe;Austria;2017;3660,707;Rural
Europe;Austria;2017;5074,746;Urban
Europe;Austria;2018;8891,388;Total
Europe;Austria;2018;4371,944;Male
Europe;Austria;2018;4519,439;Female
Europe;Austria;2018;3649,748;Rural
Europe;Austria;2018;5102,072;Urban
Europe;Azerbaijan;2000;8122,741;Total
Europe;Azerbaijan;2000;3971,455;Male
Europe;Azerbaijan;2000;4151,288;Female
Europe;Azerbaijan;2000;3948,767;Rural
Europe;Azerbaijan;2000;4173,974;Urban
Europe;Azerbaijan;2001;8197,298;Total
Europe;Azerbaijan;2001;4012,634;Male
Europe;Azerbaijan;2001;4184,661;Female
Europe;Azerbaijan;2001;3968,573;Rural
Europe;Azerbaijan;2001;4228,706;Urban
Europe;Azerbaijan;2002;8277,061;Total
Europe;Azerbaijan;2002;4057,835;Male
Europe;Azerbaijan;2002;4219,23;Female
Europe;Azerbaijan;2002;3990,569;Rural
Europe;Azerbaijan;2002;4286,446;Urban
Europe;Azerbaijan;2003;8361,433;Total
Europe;Azerbaijan;2003;4106,197;Male
Europe;Azerbaijan;2003;4255,236;Female
Europe;Azerbaijan;2003;4014,461;Rural
Europe;Azerbaijan;2003;4346,898;Urban
Europe;Azerbaijan;2004;8448,946;Total
Europe;Azerbaijan;2004;4156,206;Male
Europe;Azerbaijan;2004;4292,732;Female
Europe;Azerbaijan;2004;4039,517;Rural
Europe;Azerbaijan;2004;4409,365;Urban
Europe;Azerbaijan;2005;8538,605;Total
Europe;Azerbaijan;2005;4206,809;Male
Europe;Azerbaijan;2005;4331,801;Female
Europe;Azerbaijan;2005;4065,323;Rural
Europe;Azerbaijan;2005;4473,283;Urban
Europe;Azerbaijan;2006;8630,146;Total
Europe;Azerbaijan;2006;4257,661;Male
Europe;Azerbaijan;2006;4372,492;Female
Europe;Azerbaijan;2006;4091,637;Rural
Europe;Azerbaijan;2006;4538,558;Urban
Europe;Azerbaijan;2007;8724,243;Total
Europe;Azerbaijan;2007;4309,215;Male
Europe;Azerbaijan;2007;4415,022;Female
Europe;Azerbaijan;2007;4118,78;Rural
Europe;Azerbaijan;2007;4605,524;Urban
Europe;Azerbaijan;2008;8821,873;Total
Europe;Azerbaijan;2008;4362,093;Male
Europe;Azerbaijan;2008;4459,776;Female
Europe;Azerbaijan;2008;4147,173;Rural
Europe;Azerbaijan;2008;4674,735;Urban
Europe;Azerbaijan;2009;8924,388;Total
Europe;Azerbaijan;2009;4417,211;Male
Europe;Azerbaijan;2009;4507,172;Female
Europe;Azerbaijan;2009;4177,524;Rural
Europe;Azerbaijan;2009;4746,883;Urban
Europe;Azerbaijan;2010;9032,461;Total
Europe;Azerbaijan;2010;4475,09;Male
Europe;Azerbaijan;2010;4557,375;Female
Europe;Azerbaijan;2010;4208,623;Rural
Europe;Azerbaijan;2010;4823,834;Urban
Europe;Azerbaijan;2011;9146,275;Total
Europe;Azerbaijan;2011;4535,779;Male
Europe;Azerbaijan;2011;4610,498;Female
Europe;Azerbaijan;2011;4240,564;Rural
Europe;Azerbaijan;2011;4905,815;Urban
Europe;Azerbaijan;2012;9264,692;Total
Europe;Azerbaijan;2012;4598,63;Male
Europe;Azerbaijan;2012;4666,054;Female
Europe;Azerbaijan;2012;4272,681;Rural
Europe;Azerbaijan;2012;4992,236;Urban
Europe;Azerbaijan;2013;9385,468;Total
Europe;Azerbaijan;2013;4662,607;Male
Europe;Azerbaijan;2013;4722,86;Female
Europe;Azerbaijan;2013;4303,619;Rural
Europe;Azerbaijan;2013;5081,674;Urban
Europe;Azerbaijan;2014;9505,622;Total
Europe;Azerbaijan;2014;4726,285;Male
Europe;Azerbaijan;2014;4779,331;Female
Europe;Azerbaijan;2014;4331,615;Rural
Europe;Azerbaijan;2014;5172,156;Urban
Europe;Azerbaijan;2015;9622,745;Total
Europe;Azerbaijan;2015;4788,513;Male
Europe;Azerbaijan;2015;4834,228;Female
Europe;Azerbaijan;2015;4355,344;Rural
Europe;Azerbaijan;2015;5262,14;Urban
Europe;Azerbaijan;2016;9736,043;Total
Europe;Azerbaijan;2016;4848,931;Male
Europe;Azerbaijan;2016;4887,11;Female
Europe;Azerbaijan;2016;4374,332;Rural
Europe;Azerbaijan;2016;5351,044;Urban
Europe;Azerbaijan;2017;9845,32;Total
Europe;Azerbaijan;2017;4907,39;Male
Europe;Azerbaijan;2017;4937,926;Female
Europe;Azerbaijan;2017;4388,663;Rural
Europe;Azerbaijan;2017;5438,926;Urban
Europe;Azerbaijan;2018;9949,537;Total
Europe;Azerbaijan;2018;4963,252;Male
Europe;Azerbaijan;2018;4986,285;Female
Europe;Azerbaijan;2018;4398,268;Rural
Europe;Azerbaijan;2018;5525,646;Urban
Americas;Bahamas;2000;298,051;Total
Americas;Bahamas;2000;145,175;Male
Americas;Bahamas;2000;152,87;Female
Americas;Bahamas;2000;53,599;Rural
Americas;Bahamas;2000;244,291;Urban
Americas;Bahamas;2001;302,618;Total
Americas;Bahamas;2001;147,188;Male
Americas;Bahamas;2001;155,43;Female
Americas;Bahamas;2001;54,415;Rural
Americas;Bahamas;2001;248,72;Urban
Americas;Bahamas;2002;307,66;Total
Americas;Bahamas;2002;149,533;Male
Americas;Bahamas;2002;158,124;Female
Americas;Bahamas;2002;55,365;Rural
Americas;Bahamas;2002;253,792;Urban
Americas;Bahamas;2003;313,129;Total
Americas;Bahamas;2003;152,147;Male
Americas;Bahamas;2003;160,976;Female
Americas;Bahamas;2003;56,412;Rural
Americas;Bahamas;2003;259,334;Urban
Americas;Bahamas;2004;318,894;Total
Americas;Bahamas;2004;154,923;Male
Americas;Bahamas;2004;163,97;Female
Americas;Bahamas;2004;57,487;Rural
Americas;Bahamas;2004;265,039;Urban
Americas;Bahamas;2005;324,859;Total
Americas;Bahamas;2005;157,773;Male
Americas;Bahamas;2005;167,075;Female
